Berne,3412,147,3265,1732,1533,4228,154,4074,1970,2104,476,41,435,283,152,2875,96,2779,1371,1408,877,17,860,316,544
Fribourg,618,51,567,351,216,810,53,757,423,334,82,9,73,48,25,518,37,481,264,217,210,7,203,111,92
Soleure,813,36,777,453,324,1005,40,965,523,442,96,7,89,53,36,717,27,690,382,308,192,6,186,88,98
Neuchâtel,560,30,530,279,251,740,31,709,340,369,103,6,97,53,44,465,22,443,224,219,172,3,169,63,106
Jura,220,15,205,115,90,303,15,288,141,147,40,3,37,27,10,172,11,161,83,78,91,1,90,31,59
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,3217,127,3090,1380,1710,3893,135,3758,1568,2190,532,33,499,279,220,2697,80,2617,1081,1536,664,22,642,208,434
Bâle-Ville,868,17,851,270,581,990,18,972,287,685,210,8,202,100,102,651,9,642,166,476,129,1,128,21,107
Bâle-Campagne,671,15,656,341,315,794,15,779,377,402,88,5,83,47,36,574,7,567,282,285,132,3,129,48,81
Argovie,1678,95,1583,769,814,2109,102,2007,904,1103,234,20,214,132,82,1472,64,1408,633,775,403,18,385,139,246
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3675,117,3558,1991,1567,4420,162,4258,2260,1998,748,40,708,463,245,2854,66,2788,1442,1346,818,56,762,355,407
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3492,190,3302,1618,1684,4543,204,4339,1970,2369,554,50,504,267,237,2878,117,2761,1275,1486,1111,37,1074,428,646
Glaris,113,7,106,42,64,149,9,140,51,89,20,.,20,11,9,96,5,91,31,60,33,4,29,9,20
Schaffhouse,226,8,218,99,119,282,8,274,114,160,49,5,44,22,22,180,3,177,74,103,53,.,53,18,35
Appenzell Rh.-Ext.,140,10,130,83,47,175,10,165,99,66,27,3,24,12,12,109,6,103,64,39,39,1,38,23,15
Appenzell Rh.-Int.,41,1,40,20,20,55,1,54,24,30,8,.,8,3,5,30,.,30,14,16,17,1,16,7,9
Saint-Gall,1465,85,1380,722,658,1824,90,1734,860,874,238,27,211,118,93,1184,53,1131,581,550,402,10,392,161,231
Grisons,791,37,754,310,444,1143,40,1103,414,689,109,4,105,53,52,652,22,630,224,406,382,14,368,137,231
Thurgovie,716,42,674,342,332,915,46,869,408,461,103,11,92,48,44,627,28,599,287,312,185,7,178,73,105
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2467,107,2360,1108,1252,3109,116,2993,1295,1698,356,27,329,194,135,2098,68,2030,867,1163,655,21,634,234,400
Lucerne,1356,53,1303,569,734,1646,56,1590,634,956,209,16,193,108,85,1166,32,1134,442,692,271,8,263,84,179
Uri,141,6,135,41,94,179,6,173,53,120,20,.,20,7,13,111,5,106,34,72,48,1,47,12,35
Schwytz,427,18,409,226,183,567,19,548,269,279,56,4,52,34,18,345,12,333,165,168,166,3,163,70,93
Obwald,146,9,137,65,72,190,9,181,81,100,18,3,15,11,4,124,4,120,50,70,48,2,46,20,26
Nidwald,125,7,118,62,56,164,8,156,79,77,16,3,13,8,5,112,3,109,56,53,36,2,34,15,19
Zoug,272,14,258,145,113,363,18,345,179,166,37,1,36,26,10,240,12,228,120,108,86,5,81,33,48
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1577,40,1537,663,874,2063,42,2021,822,1199,236,4,232,125,107,1364,30,1334,513,821,463,8,455,184,271
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,25245,1081,24164,12026,12138,32867,1165,31702,14363,17339,4218,269,3949,2323,1626,21033,689,20344,9124,11220,7616,207,7409,2916,4493
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,5255,219,5036,2459,2577,7342,244,7098,3050,4048,877,58,819,516,303,4492,137,4355,1823,2532,1973,49,1924,711,1213
Vaud,2802,111,2691,1110,1581,3966,127,3839,1384,2455,421,27,394,209,185,2439,74,2365,844,1521,1106,26,1080,331,749
Valais,1044,57,987,613,374,1520,66,1454,817,637,168,11,157,113,44,861,38,823,463,360,491,17,474,241,233
Genève,1409,51,1358,736,622,1856,51,1805,849,956,288,20,268,194,74,1192,25,1167,516,651,376,6,370,139,231
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5537,261,5276,2842,2434,7253,275,6978,3391,3587,883,63,820,519,301,4618,162,4456,2172,2284,1752,50,1702,700,1002
Berne,3393,145,3248,1684,1564,4334,149,4185,1970,2215,539,37,502,319,183,2812,84,2728,1296,1432,983,28,955,355,600
Fribourg,604,43,561,352,209,872,48,824,453,371,89,10,79,63,16,518,30,488,267,221,265,8,257,123,134
Soleure,731,27,704,409,295,956,28,928,486,442,109,4,105,66,39,621,19,602,324,278,226,5,221,96,125
Neuchâtel,567,25,542,266,276,729,27,702,311,391,116,8,108,52,56,457,16,441,195,246,156,3,153,64,89
Jura,242,21,221,131,90,362,23,339,171,168,30,4,26,19,7,210,13,197,90,107,122,6,116,62,54
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,3117,121,2996,1292,1704,3778,132,3646,1454,2192,465,21,444,225,219,2658,87,2571,1022,1549,655,24,631,207,424
Bâle-Ville,875,7,868,260,608,980,7,973,272,701,208,5,203,91,112,652,.,652,160,492,120,2,118,21,97
Bâle-Campagne,611,21,590,281,309,721,21,700,315,385,80,3,77,45,32,535,17,518,229,289,106,1,105,41,64
Argovie,1631,93,1538,751,787,2077,104,1973,867,1106,177,13,164,89,75,1471,70,1401,633,768,429,21,408,145,263
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3852,122,3730,2085,1645,4611,128,4483,2354,2129,811,40,771,480,291,2972,70,2902,1494,1408,828,18,810,380,430
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3494,194,3300,1651,1649,4674,211,4463,2050,2413,568,47,521,285,236,2857,129,2728,1275,1453,1249,35,1214,490,724
Glaris,117,7,110,46,64,158,7,151,60,91,20,2,18,8,10,95,5,90,37,53,43,.,43,15,28
Schaffhouse,252,9,243,110,133,299,9,290,121,169,35,3,32,14,18,215,6,209,87,122,49,.,49,20,29
Appenzell Rh.-Ext.,124,9,115,73,42,155,10,145,83,62,31,4,27,15,12,97,3,94,57,37,27,3,24,11,13
Appenzell Rh.-Int.,42,4,38,23,15,45,4,41,23,18,5,2,3,2,1,30,2,28,16,12,10,.,10,5,5
Saint-Gall,1457,82,1375,763,612,1841,88,1753,926,827,263,20,243,142,101,1167,57,1110,604,506,411,11,400,180,220
Grisons,786,47,739,316,423,1197,55,1142,447,695,110,8,102,44,58,636,32,604,232,372,451,15,436,171,265
Thurgovie,716,36,680,320,360,979,38,941,390,551,104,8,96,60,36,617,24,593,242,351,258,6,252,88,164
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2455,113,2342,1056,1286,3154,120,3034,1277,1757,388,27,361,184,177,2056,75,1981,825,1156,710,18,692,268,424
Lucerne,1350,44,1306,534,772,1710,49,1661,629,1032,211,13,198,94,104,1149,27,1122,422,700,350,9,341,113,228
Uri,137,12,125,49,76,197,13,184,68,116,22,3,19,9,10,105,7,98,38,60,70,3,67,21,46
Schwytz,422,34,388,242,146,572,35,537,308,229,66,6,60,38,22,350,25,325,185,140,156,4,152,85,67
Obwald,124,6,118,49,69,153,6,147,55,92,21,.,21,12,9,100,5,95,35,60,32,1,31,8,23
Nidwald,127,8,119,51,68,163,8,155,66,89,26,3,23,11,12,108,4,104,42,62,29,1,28,13,15
Zoug,295,9,286,131,155,359,9,350,151,199,42,2,40,20,20,244,7,237,103,134,73,.,73,28,45
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1535,51,1484,641,843,2055,55,2000,787,1213,226,13,213,114,99,1380,29,1351,513,838,449,13,436,160,276
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,25649,1141,24508,12297,12211,33573,1246,32327,14782,17545,4338,262,4076,2472,1604,21106,740,20366,9283,11083,8129,244,7885,3027,4858
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,5456,220,5236,2554,2682,7679,244,7435,3182,4253,895,44,851,553,298,4563,139,4424,1865,2559,2221,61,2160,764,1396
Vaud,2911,100,2811,1169,1642,4161,108,4053,1437,2616,402,20,382,210,172,2471,62,2409,876,1533,1288,26,1262,351,911
Valais,1102,65,1037,635,402,1580,76,1504,862,642,170,11,159,114,45,921,40,881,498,383,489,25,464,250,214
Genève,1443,55,1388,750,638,1938,60,1878,883,995,323,13,310,229,81,1171,37,1134,491,643,444,10,434,163,271
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5680,280,5400,2922,2478,7443,299,7144,3515,3629,899,56,843,523,320,4734,183,4551,2300,2251,1810,60,1750,692,1058
Berne,3391,137,3254,1788,1466,4338,146,4192,2097,2095,532,35,497,319,178,2776,84,2692,1381,1311,1030,27,1003,397,606
Fribourg,698,65,633,382,251,1011,70,941,524,417,92,5,87,53,34,642,46,596,346,250,277,19,258,125,133
Soleure,790,34,756,385,371,1017,38,979,437,542,119,9,110,61,49,685,24,661,307,354,213,5,208,69,139
Neuchâtel,569,26,543,244,299,732,27,705,292,413,122,6,116,67,49,429,15,414,167,247,181,6,175,58,117
Jura,232,18,214,123,91,345,18,327,165,162,34,1,33,23,10,202,14,188,99,89,109,3,106,43,63
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,3203,133,3070,1342,1728,3904,142,3762,1519,2243,507,29,478,241,237,2678,95,2583,1051,1532,719,18,701,227,474
Bâle-Ville,903,16,887,265,622,1048,16,1032,275,757,232,7,225,89,136,671,8,663,165,498,145,1,144,21,123
Bâle-Campagne,618,19,599,318,281,750,19,731,360,371,73,3,70,48,22,536,15,521,259,262,141,1,140,53,87
Argovie,1682,98,1584,759,825,2106,107,1999,884,1115,202,19,183,104,79,1471,72,1399,627,772,433,16,417,153,264
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3773,120,3653,1985,1668,4493,127,4366,2264,2102,840,36,804,509,295,2819,75,2744,1368,1376,834,16,818,387,431
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3577,200,3377,1788,1589,4810,225,4585,2189,2396,592,55,537,329,208,2897,120,2777,1348,1429,1321,50,1271,512,759
Glaris,115,12,103,50,53,165,15,150,75,75,18,5,13,7,6,102,7,95,44,51,45,3,42,24,18
Schaffhouse,247,9,238,124,114,307,11,296,140,156,29,2,27,18,9,224,6,218,101,117,54,3,51,21,30
Appenzell Rh.-Ext.,117,12,105,62,43,143,12,131,67,64,26,5,21,15,6,82,5,77,39,38,35,2,33,13,20
Appenzell Rh.-Int.,44,1,43,28,15,52,1,51,32,19,7,1,6,5,1,35,.,35,21,14,10,.,10,6,4
Saint-Gall,1522,73,1449,829,620,1954,79,1875,996,879,250,20,230,153,77,1217,45,1172,630,542,487,14,473,213,260
Grisons,824,47,777,359,418,1265,58,1207,489,718,156,10,146,74,72,636,29,607,254,353,473,19,454,161,293
Thurgovie,708,46,662,336,326,924,49,875,390,485,106,12,94,57,37,601,28,573,259,314,217,9,208,74,134
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2415,137,2278,1130,1148,3151,151,3000,1406,1594,375,30,345,205,140,2053,95,1958,904,1054,723,26,697,297,400
Lucerne,1357,66,1291,565,726,1708,70,1638,681,957,222,18,204,118,86,1143,44,1099,450,649,343,8,335,113,222
Uri,111,3,108,67,41,146,3,143,84,59,19,2,17,11,6,96,1,95,54,41,31,.,31,19,12
Schwytz,427,37,390,231,159,623,42,581,323,258,53,5,48,27,21,383,27,356,201,155,187,10,177,95,82
Obwald,97,10,87,42,45,127,12,115,50,65,14,3,11,7,4,76,6,70,31,39,37,3,34,12,22
Nidwald,121,9,112,67,45,146,11,135,73,62,19,2,17,12,5,106,7,99,54,45,21,2,19,7,12
Zoug,302,12,290,158,132,401,13,388,195,193,48,.,48,30,18,249,10,239,114,125,104,3,101,51,50
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1545,51,1494,576,918,2093,58,2035,707,1328,230,12,218,112,106,1362,33,1329,447,882,501,13,488,148,340
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,25838,1142,24696,12181,12515,33710,1268,32442,14629,17813,4563,321,4242,2518,1724,21050,706,20344,9101,11243,8097,241,7856,3010,4846
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,5329,221,5108,2404,2704,7409,256,7153,2893,4260,849,55,794,469,325,4534,144,4390,1783,2607,2026,57,1969,641,1328
Vaud,2811,98,2713,1087,1626,3984,115,3869,1292,2577,381,29,352,175,177,2441,60,2381,815,1566,1162,26,1136,302,834
Valais,1132,82,1050,559,491,1594,98,1496,741,755,191,15,176,102,74,914,58,856,436,420,489,25,464,203,261
Genève,1386,41,1345,758,587,1831,43,1788,860,928,277,11,266,192,74,1179,26,1153,532,621,375,6,369,136,233
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5823,284,5539,2977,2562,7718,307,7411,3649,3762,905,85,820,520,300,4846,171,4675,2311,2364,1967,51,1916,818,1098
Berne,3499,158,3341,1768,1573,4519,166,4353,2093,2260,517,44,473,296,177,2895,100,2795,1363,1432,1107,22,1085,434,651
Fribourg,704,39,665,401,264,1059,47,1012,569,443,107,10,97,73,24,624,22,602,344,258,328,15,313,152,161
Soleure,791,30,761,388,373,1015,31,984,451,533,116,11,105,66,39,678,16,662,304,358,221,4,217,81,136
Neuchâtel,601,32,569,303,266,819,37,782,397,385,127,15,112,58,54,471,16,455,226,229,221,6,215,113,102
Jura,228,25,203,117,86,306,26,280,139,141,38,5,33,27,6,178,17,161,74,87,90,4,86,38,48
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,3160,127,3033,1326,1707,3863,137,3726,1528,2198,576,41,535,280,255,2572,77,2495,1023,1472,715,19,696,225,471
Bâle-Ville,1038,20,1018,300,718,1179,20,1159,323,836,270,10,260,111,149,751,9,742,186,556,158,1,157,26,131
Bâle-Campagne,570,9,561,307,254,688,9,679,348,331,98,4,94,62,32,465,5,460,233,227,125,.,125,53,72
Argovie,1552,98,1454,719,735,1996,108,1888,857,1031,208,27,181,107,74,1356,63,1293,604,689,432,18,414,146,268
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3980,136,3844,2113,1731,4803,146,4657,2409,2248,938,50,888,572,316,2946,70,2876,1421,1455,919,26,893,416,477
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3665,213,3452,1690,1762,4888,253,4635,2109,2526,644,51,593,336,257,2893,143,2750,1279,1471,1351,59,1292,494,798
Glaris,153,11,142,50,92,235,12,223,77,146,32,1,31,17,14,123,8,115,39,76,80,3,77,21,56
Schaffhouse,208,7,201,96,105,260,10,250,108,142,41,2,39,21,18,155,5,150,68,82,64,3,61,19,42
Appenzell Rh.-Ext.,131,10,121,82,39,161,14,147,100,47,30,5,25,16,9,101,4,97,64,33,30,5,25,20,5
Appenzell Rh.-Int.,44,1,43,33,10,59,1,58,40,18,10,.,10,8,2,34,1,33,23,10,15,.,15,9,6
Saint-Gall,1514,94,1420,774,646,1934,112,1822,937,885,294,24,270,165,105,1202,64,1138,590,548,438,24,414,182,232
Grisons,889,47,842,337,505,1298,57,1241,472,769,136,3,133,59,74,668,38,630,243,387,494,16,478,170,308
Thurgovie,726,43,683,318,365,941,47,894,375,519,101,16,85,50,35,610,23,587,252,335,230,8,222,73,149
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2546,107,2439,1185,1254,3271,112,3159,1437,1722,425,28,397,227,170,2107,70,2037,912,1125,739,14,725,298,427
Lucerne,1393,60,1333,564,769,1783,61,1722,669,1053,243,18,225,107,118,1158,39,1119,444,675,382,4,378,118,260
Uri,156,6,150,82,68,203,6,197,100,97,31,2,29,18,11,124,3,121,62,59,48,1,47,20,27
Schwytz,446,18,428,273,155,611,20,591,354,237,60,5,55,45,10,363,11,352,200,152,188,4,184,109,75
Obwald,125,8,117,62,55,156,9,147,77,70,14,2,12,10,2,105,5,100,50,50,37,2,35,17,18
Nidwald,110,1,109,50,59,138,1,137,54,83,18,.,18,10,8,97,1,96,37,59,23,.,23,7,16
Zoug,316,14,302,154,148,380,15,365,183,182,59,1,58,37,21,260,11,249,119,130,61,3,58,27,31
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1335,54,1281,486,795,1758,57,1701,604,1097,226,11,215,114,101,1152,31,1121,372,749,380,15,365,118,247
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,25623,1154,24469,12081,12388,33573,1268,32305,14505,17800,4639,352,4287,2536,1751,20665,683,19982,8914,11068,8269,233,8036,3055,4981
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,5063,205,4858,2322,2536,7218,227,6991,2910,4081,883,56,827,507,320,4239,123,4116,1712,2404,2096,48,2048,691,1357
Vaud,2697,102,2595,1078,1517,3936,113,3823,1367,2456,420,26,394,226,168,2300,61,2239,811,1428,1216,26,1190,330,860
Valais,1002,65,937,575,362,1457,72,1385,759,626,160,14,146,102,44,813,44,769,424,345,484,14,470,233,237
Genève,1364,38,1326,669,657,1825,42,1783,784,999,303,16,287,179,108,1126,18,1108,477,631,396,8,388,128,260
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5969,278,5691,3043,2648,7899,299,7600,3652,3948,970,89,881,532,349,4888,162,4726,2341,2385,2041,48,1993,779,1214
Berne,3763,165,3598,1911,1687,4995,172,4823,2260,2563,589,52,537,327,210,3061,95,2966,1457,1509,1345,25,1320,476,844
Fribourg,681,37,644,402,242,977,43,934,536,398,96,8,88,66,22,585,26,559,323,236,296,9,287,147,140
Soleure,933,43,890,454,436,1167,44,1123,512,611,149,15,134,83,51,792,24,768,349,419,226,5,221,80,141
Neuchâtel,592,33,559,276,283,760,40,720,344,376,136,14,122,56,66,450,17,433,212,221,174,9,165,76,89
Jura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,3247,124,3123,1344,1779,3950,127,3823,1523,2300,558,37,521,258,263,2631,77,2554,1019,1535,761,13,748,246,502
Bâle-Ville,1030,17,1013,272,741,1170,17,1153,284,869,253,9,244,87,157,755,7,748,176,572,162,1,161,21,140
Bâle-Campagne,578,18,560,304,256,686,18,668,340,328,87,2,85,53,32,480,15,465,239,226,119,1,118,48,70
Argovie,1639,89,1550,768,782,2094,92,2002,899,1103,218,26,192,118,74,1396,55,1341,604,737,480,11,469,177,292
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3929,155,3774,2021,1753,4765,172,4593,2316,2277,915,57,858,539,319,2886,88,2798,1346,1452,964,27,937,431,506
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3581,240,3341,1704,1637,4793,276,4517,2127,2390,653,63,590,363,227,2855,146,2709,1264,1445,1285,67,1218,500,718
Glaris,117,4,113,51,62,167,4,163,76,87,25,2,23,9,14,97,2,95,43,52,45,.,45,24,21
Schaffhouse,224,9,215,119,96,266,9,257,134,123,41,4,37,26,11,178,5,173,88,85,47,.,47,20,27
Appenzell Rh.-Ext.,132,5,127,99,28,160,6,154,114,40,48,.,48,36,12,89,6,83,58,25,23,.,23,20,3
Appenzell Rh.-Int.,42,4,38,20,18,62,4,58,26,32,6,3,3,3,.,37,.,37,15,22,19,1,18,8,10
Saint-Gall,1472,97,1375,783,592,1864,110,1754,962,792,275,22,253,166,87,1147,59,1088,582,506,442,29,413,214,199
Grisons,884,58,826,334,492,1353,77,1276,446,830,158,10,148,74,74,692,37,655,230,425,503,30,473,142,331
Thurgovie,710,63,647,298,349,921,66,855,369,486,100,22,78,49,29,615,37,578,248,330,206,7,199,72,127
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2509,107,2402,1119,1283,3225,114,3111,1321,1790,414,31,383,224,159,2063,65,1998,830,1168,748,18,730,267,463
Lucerne,1435,46,1389,576,813,1863,50,1813,681,1132,239,11,228,117,111,1198,30,1168,428,740,426,9,417,136,281
Uri,148,11,137,49,88,199,11,188,66,122,23,5,18,11,7,121,5,116,40,76,55,1,54,15,39
Schwytz,401,26,375,241,134,538,29,509,292,217,68,11,57,39,18,321,13,308,185,123,149,5,144,68,76
Obwald,117,5,112,58,54,152,5,147,71,76,16,1,15,14,1,104,4,100,43,57,32,.,32,14,18
Nidwald,98,11,87,46,41,112,11,101,50,51,13,2,11,10,1,79,7,72,29,43,20,2,18,11,7
Zoug,310,8,302,149,153,361,8,353,161,192,55,1,54,33,21,240,6,234,105,129,66,1,65,23,42
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1325,45,1280,528,752,1723,53,1670,656,1014,246,19,227,113,114,1103,22,1081,402,679,374,12,362,141,221
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,25066,1205,23861,12379,11482,32510,1302,31208,14926,16282,4856,359,4497,2764,1733,19845,699,19146,8995,10151,7809,244,7565,3167,4398
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,5252,247,5005,2780,2225,7312,274,7038,3463,3575,955,62,893,634,259,4265,147,4118,2007,2111,2092,65,2027,822,1205
Vaud,2859,130,2729,1174,1555,4090,143,3947,1437,2510,435,26,409,250,159,2368,83,2285,838,1447,1287,34,1253,349,904
Valais,1012,78,934,766,168,1451,91,1360,1070,290,183,20,163,133,30,802,44,758,594,164,466,27,439,343,96
Genève,1381,39,1342,840,502,1771,40,1731,956,775,337,16,321,251,70,1095,20,1075,575,500,339,4,335,130,205
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5789,344,5445,2989,2456,7624,371,7253,3653,3600,1007,85,922,577,345,4710,219,4491,2262,2229,1907,67,1840,814,1026
Berne,3649,192,3457,1847,1610,4761,208,4553,2192,2361,610,39,571,365,206,2966,130,2836,1368,1468,1185,39,1146,459,687
Fribourg,715,64,651,434,217,1022,72,950,593,357,132,13,119,93,26,576,42,534,335,199,314,17,297,165,132
Soleure,849,46,803,420,383,1054,47,1007,478,529,134,14,120,63,57,720,28,692,331,361,200,5,195,84,111
Neuchâtel,576,42,534,288,246,787,44,743,390,353,131,19,112,56,56,448,19,429,228,201,208,6,202,106,96
Jura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,3079,121,2958,1321,1637,3699,130,3569,1505,2064,626,39,587,292,295,2421,72,2349,986,1363,652,19,633,227,406
Bâle-Ville,969,16,953,278,675,1106,16,1090,294,796,287,10,277,102,175,679,6,673,166,507,140,.,140,26,114
Bâle-Campagne,595,18,577,316,261,703,21,682,360,322,108,4,104,61,43,471,14,457,234,223,124,3,121,65,56
Argovie,1515,87,1428,727,701,1890,93,1797,851,946,231,25,206,129,77,1271,52,1219,586,633,388,16,372,136,236
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3854,131,3723,2012,1711,4624,136,4488,2301,2187,944,60,884,558,326,2809,59,2750,1328,1422,871,17,854,415,439
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3486,213,3273,1662,1611,4585,234,4351,2055,2296,661,68,593,331,262,2699,120,2579,1246,1333,1225,46,1179,478,701
Glaris,118,6,112,49,63,166,7,159,66,93,16,1,15,8,7,96,4,92,34,58,54,2,52,24,28
Schaffhouse,219,6,213,108,105,260,6,254,119,135,44,3,41,25,16,160,2,158,71,87,56,1,55,23,32
Appenzell Rh.-Ext.,127,9,118,76,42,155,9,146,85,61,29,4,25,13,12,100,5,95,57,38,26,.,26,15,11
Appenzell Rh.-Int.,58,2,56,32,24,72,2,70,40,30,12,1,11,8,3,42,1,41,22,19,18,.,18,10,8
Saint-Gall,1414,88,1326,767,559,1821,94,1727,951,776,306,38,268,162,106,1051,44,1007,570,437,464,12,452,219,233
Grisons,852,60,792,301,491,1241,71,1170,420,750,153,10,143,54,89,661,36,625,234,391,427,25,402,132,270
Thurgovie,698,42,656,329,327,870,45,825,374,451,101,11,90,61,29,589,28,561,258,303,180,6,174,55,119
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2253,109,2144,1063,1081,2851,114,2737,1250,1487,423,35,388,238,150,1782,60,1722,758,964,646,19,627,254,373
Lucerne,1286,61,1225,518,707,1608,61,1547,599,948,245,27,218,127,91,1034,29,1005,371,634,329,5,324,101,223
Uri,139,5,134,63,71,186,8,178,83,95,21,1,20,10,10,113,2,111,49,62,52,5,47,24,23
Schwytz,374,20,354,246,108,494,21,473,288,185,71,4,67,53,14,273,12,261,156,105,150,5,145,79,66
Obwald,78,7,71,38,33,96,7,89,46,43,13,.,13,9,4,61,5,56,27,29,22,2,20,10,10
Nidwald,99,6,93,57,36,127,6,121,72,49,12,1,11,9,2,89,5,84,48,36,26,.,26,15,11
Zoug,277,10,267,141,126,340,11,329,162,167,61,2,59,30,29,212,7,205,107,98,67,2,65,25,40
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1353,40,1313,552,761,1815,43,1772,699,1073,240,10,230,134,96,1159,22,1137,408,729,416,11,405,157,248
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,23545,1089,22456,11608,10848,29967,1188,28779,13735,15044,4865,329,4536,2687,1849,18242,637,17605,8258,9347,6860,222,6638,2790,3848
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,4723,217,4506,2425,2081,6511,242,6269,3041,3228,906,48,858,564,294,3834,129,3705,1730,1975,1771,65,1706,747,959
Vaud,2593,101,2492,1052,1440,3677,115,3562,1302,2260,410,19,391,211,180,2188,64,2124,765,1359,1079,32,1047,326,721
Valais,864,72,792,667,125,1217,81,1136,913,223,163,16,147,131,16,685,43,642,507,135,369,22,347,275,72
Genève,1266,44,1222,706,516,1617,46,1571,826,745,333,13,320,222,98,961,22,939,458,481,323,11,312,146,166
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5562,298,5264,2863,2401,7126,320,6806,3357,3449,1081,87,994,619,375,4357,179,4178,2123,2055,1688,54,1634,615,1019
Berne,3415,166,3249,1717,1532,4284,179,4105,1945,2160,647,40,607,383,224,2655,111,2544,1259,1285,982,28,954,303,651
Fribourg,699,52,647,451,196,1002,56,946,602,344,134,17,117,93,24,569,30,539,344,195,299,9,290,165,125
Soleure,861,45,816,418,398,1070,45,1025,467,558,160,20,140,81,59,693,21,672,313,359,217,4,213,73,140
Neuchâtel,587,35,552,277,275,770,40,730,343,387,140,10,130,62,68,440,17,423,207,216,190,13,177,74,103
Jura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2984,141,2843,1308,1535,3514,151,3363,1461,1902,634,51,583,293,290,2256,81,2175,954,1221,624,19,605,214,391
Bâle-Ville,987,17,970,292,678,1118,17,1101,302,799,292,15,277,104,173,669,1,668,172,496,157,1,156,26,130
Bâle-Campagne,560,28,532,320,212,648,29,619,348,271,99,10,89,60,29,446,16,430,242,188,103,3,100,46,54
Argovie,1437,96,1341,696,645,1748,105,1643,811,832,243,26,217,129,88,1141,64,1077,540,537,364,15,349,142,207
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3631,113,3518,1867,1651,4274,125,4149,2086,2063,959,45,914,543,371,2568,63,2505,1192,1313,747,17,730,351,379
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3270,177,3093,1643,1450,4239,195,4044,2000,2044,641,52,589,339,250,2510,104,2406,1188,1218,1088,39,1049,473,576
Glaris,133,8,125,65,60,170,9,161,71,90,30,3,27,14,13,97,4,93,42,51,43,2,41,15,26
